"","Year","Origin","Dest","CNT","DepDelaySum","ArrDelaySum"
"21787",2000,"KTN","SIT",362,4099,3207
"21788",2000,"STT","SJU",513,2168,1930
"21789",2000,"ORF","STL",1049,4415,4581
"21790",2000,"MHT","MCI",365,2400,-2124
"21791",2000,"DTW","MDW",5512,66679,62007
"21792",2000,"ONT","ORD",747,10498,10527
"21793",2000,"GRB","DTW",1518,4247,1312
"21794",2000,"GTF","FCA",497,-520,-2313
"21795",2000,"LAX","LAS",17285,249795,242560
"21796",2000,"CVG","BOS",1730,19614,20273
"21797",2000,"CLT","BUF",1079,9892,9715
"21798",2000,"JFK","IAD",2,89,145
"21799",2001,"LGA","PHL",353,186,-2283
"21800",2001,"LAX","BNA",1443,11526,875
"21801",2001,"SAT","LAX",667,2390,-3286
"21802",2001,"MKE","DTW",2365,4420,-670
"21803",2001,"BDL","IAD",1051,9240,5336
"21804",2001,"IAH","LAX",3788,43884,36986
"21805",2001,"DEN","JFK",29,641,867
"21806",2001,"PHX","DCA",589,9044,9016
"21807",2001,"ISP","BOS",2069,21041,15312
"21808",2001,"SYR","BOS",470,6232,6102
"21809",2001,"TYS","DFW",954,2937,-813
"21810",2001,"SNA","LAX",78,175,970
"21811",2001,"CLE","FLL",1000,2255,1509
"21812",2002,"GSO","PIT",317,-444,-399
"21813",2002,"PHL","MHT",1793,11973,1787
"21814",2002,"PHL","MSP",2901,12191,12260
"21815",2002,"HOU","MSY",6718,78190,63989
"21816",2002,"BWI","LIT",365,802,-847
"21817",2002,"PBI","ISP",364,153,-3451
"21818",2002,"IAD","DTW",1519,77,-2656
"21819",2002,"RIC","ORD",2406,13837,5128
"21820",2002,"HLN","SLC",718,-2110,-1120
"21821",2002,"SBA","LAX",3270,-9517,-13369
"21822",2002,"SGF","DFW",2739,4292,2093
"21823",2002,"RNO","ORD",725,7030,4783
"21824",2002,"RNO","DFW",829,7095,3604
"21825",2002,"KTN","WRG",357,4493,3682
"21826",2002,"SEA","BUR",1355,8467,5764
"21827",2002,"GSO","IAH",26,46,118
"21828",2003,"ANC","SEA",6370,18485,12780
"21829",2003,"PHL","RSW",1094,11683,16737
"21830",2003,"ABQ","MCO",728,2954,-3809
"21831",2003,"DTW","BNA",3184,11461,2085
"21832",2003,"TPA","MSY",2047,11171,3114
"21833",2003,"DTW","MEM",2856,15045,16482
"21834",2003,"MIA","MSP",845,1619,172
"21835",2003,"MSP","FCA",245,3395,3323
"21836",2003,"FAT","VIS",667,2703,495
"21837",2003,"LAX","SBP",3780,1360,-7528
"21838",2003,"DEN","SGF",569,3564,1805
"21839",2003,"VPS","ATL",2784,20217,21920
"21840",2003,"LAS","FLL",492,3897,-648
"21841",2003,"MIA","BDL",422,2337,-575
"21842",2003,"LGB","LAS",846,3700,3955
"21843",2003,"HDN","EWR",52,344,523
"21844",2003,"AZO","CVG",1085,2803,-4096
"21845",2003,"LAS","PIE",238,179,-43
"21846",2003,"ANC","DLG",182,2546,1908
"21847",2003,"IND","ABI",1,-2,43
"21848",2004,"SFO","EWR",3253,10069,13108
"21849",2004,"PHL","BOS",8562,106646,99861
"21850",2004,"BOS","SJU",1505,10880,2547
"21851",2004,"ABQ","MAF",366,2679,2366
"21852",2004,"ALB","MCO",794,2845,-2116
"21853",2004,"BWI","MHT",3827,40757,33217
"21854",2004,"PHX","SMF",4296,43241,29108
"21855",2004,"SDF","CVG",3445,27932,18215
"21856",2004,"GSP","ATL",3147,26003,27601
"21857",2004,"MCO","HSV",473,2596,2524
"21858",2004,"FLL","PHX",423,2464,1402
"21859",2004,"MSP","SMF",893,5837,7029
"21860",2004,"SJC","AUS",923,4020,1773
"21861",2004,"ORD","HPN",2713,52311,52070
"21862",2004,"PHX","TWF",1,0,NA
"21863",2004,"COS","OKC",4,310,204
"21864",2004,"SAN","OGG",89,842,543
"21865",2004,"BIS","ORD",1,270,NA
"21866",2005,"PIT","RSW",464,1196,2345
"21867",2005,"LAS","GEG",485,3847,-2449
"21868",2005,"STL","TPA",981,1941,-2250
"21869",2005,"GSP","DTW",465,774,1349
"21870",2005,"ATL","DSM",1040,18756,14631
"21871",2005,"CVG","LGA",2376,25654,28855
"21872",2005,"CVG","RDU",2709,16182,10987
"21873",2005,"DFW","COS",2144,18488,15616
"21874",2005,"MLI","ORD",1798,6687,4739
"21875",2005,"GTF","TWF",1,-11,NA
"21876",2005,"EWR","GRR",533,5772,7419
"21877",2005,"CVG","ABQ",804,3300,87
"21878",2005,"FLL","LAX",1112,13455,14781
"21879",2005,"JAC","CVG",15,219,136
"21880",2005,"ATL","FAY",1434,22406,19025
"21881",2005,"GTR","DFW",28,142,-68
"21882",2005,"SJU","LAX",148,535,262
"21883",2005,"FAI","ANC",3461,34008,34569
"21884",2005,"CDV","YAK",361,5759,5664
"21885",2005,"SAN","CLE",28,635,232
"21886",2006,"DCA","IND",785,3391,4083
"21887",2006,"PHX","CLE",1712,8781,3734
"21888",2006,"PHX","MKE",726,8860,3214
"21889",2006,"SFO","PIT",460,1710,-2711
"21890",2006,"ABQ","OAK",1009,8303,1067
"21891",2006,"LAS","TUL",365,5567,4352
"21892",2006,"IAD","PIT",1637,31250,25234
"21893",2006,"ORD","GSO",1205,27079,22691
"21894",2006,"RSW","LGA",341,4630,4370
"21895",2006,"ATL","CLE",3864,58122,51332
"21896",2006,"SAV","CVG",809,5068,4175
"21897",2006,"MEM","CVG",1619,7903,35
"21898",2006,"GSP","MCO",121,-70,451
"21899",2006,"CVG","LGA",1916,15480,11386
"21900",2006,"SLC","PIH",1807,2536,-100
"21901",2006,"ORD","PVD",2677,40638,37072
"21902",2006,"DEN","PDX",4324,48983,46678
"21903",2006,"MIA","LGA",3641,58614,68606
"21904",2006,"GSO","ROA",1,110,94
"21905",2006,"OAK","TWF",2,37,NA
"21906",2006,"CPR","PIH",1,34,NA
"21907",2007,"SMF","SNA",3124,14143,10012
"21908",2007,"CMH","BNA",715,5385,4197
"21909",2007,"LAS","GEG",730,8613,3636
"21910",2007,"MAF","ABQ",365,2780,1609
"21911",2007,"MDW","BWI",2750,40104,22049
"21912",2007,"SLC","ABQ",2254,15289,17323
"21913",2007,"BNA","IAH",2683,20235,19203
"21914",2007,"IAH","DEN",5563,54489,49912
"21915",2007,"RDU","BOS",3957,36031,23970
"21916",2007,"JFK","JAX",1183,21939,22523
"21917",2007,"MYR","CVG",228,1562,1155
"21918",2007,"RIC","ATL",4323,34405,21757
"21919",2007,"ORF","JFK",376,9339,11270
"21920",2007,"ASE","SLC",687,7366,8239
"21921",2007,"CRW","ORD",684,13424,11156
"21922",2007,"ORD","LGA",10482,232295,250887
"21923",2007,"HNL","SAN",395,801,3236
"21924",2007,"DTW","LAS",2121,20461,24115
"21925",2007,"DCA","MSY",307,2166,705
"21926",2007,"BOS","SLC",702,5484,3259
"21927",2007,"ATL","BTV",596,17305,13294
"21928",2007,"MSP","SMF",783,7237,9633
"21929",2007,"BZN","MSP",873,4817,7312
"21930",2007,"MIA","EGE",33,266,209
"21931",2007,"FLL","LGB",364,239,-2687
"21932",2007,"ONT","JFK",355,6668,5432
"21933",2007,"IAD","HSV",509,10385,11445
"21934",2007,"MDW","LGA",1,17,20
"21935",2007,"BFL","SAN",347,-1029,-1895
"21936",2007,"SYR","IAD",313,2964,1233
"21937",2007,"FLL","MIA",1,0,0
"21938",2007,"SAT","GSO",1,0,NA
"21939",2008,"GEG","SEA",4279,29150,20938
"21940",2008,"TYS","CLE",506,3954,3688
"21941",2008,"IAD","CLE",1376,25001,26875
"21942",2008,"CHS","IAD",671,11157,9464
"21943",2008,"IAD","PHL",552,14497,11790
"21944",2008,"JAX","IAD",707,14821,13262
"21945",2008,"LGA","DAB",153,3169,3438
"21946",2008,"CVG","ORF",450,3212,3767
"21947",2008,"CVG","AVP",351,2917,1351
"21948",2008,"ATL","STL",3900,42552,41675
"21949",2008,"DCA","PIT",318,215,-17
"21950",2008,"LGA","PIT",1260,4337,4639
"21951",2008,"PHL","PDX",378,5277,2525
"21952",2008,"ISP","ATL",206,3461,3148
"21953",2008,"DTW","FWA",1175,9397,5106
"21954",2008,"HSV","MEM",1048,4530,2403
"21955",2008,"LAX","MIA",2484,25146,19135
"21956",2008,"ORD","MIA",3294,72604,68478
"21957",2008,"RDU","DFW",2289,15809,14126
"21958",2008,"MIA","DCA",2959,36896,32097
"21959",2008,"OGG","LIH",60,-131,12
"21960",2008,"BOS","SEA",966,7921,4351
"21961",2008,"LWB","ATL",183,1984,2393
"21962",2008,"LAX","BZN",13,-3,-140
"21963",1995,"JAN","MOB",30,273,199
"21964",2002,"RSW","MEM",14,-95,-110
"21965",1987,"LAX","SEA",1902,26327,37645
"21966",1987,"ALO","RST",167,670,816
"21967",1987,"SAT","HRL",177,1043,557
"21968",1987,"ANC","MSP",30,0,-270
"21969",1987,"HPN","DTW",251,1925,3184
"21970",1987,"MSP","EAU",310,1499,2179
"21971",1987,"MEM","DFW",1006,5699,9605
"21972",1987,"CLT","IAH",267,3302,6768
"21973",1987,"GSO","ORF",15,139,217
"21974",1987,"RDU","CVG",255,1072,3239
"21975",1987,"EWR","MCI",260,2666,1442
"21976",1987,"PIT","DFW",534,4264,3557
"21977",1987,"PHL","ORF",460,3666,3108
"21978",1987,"JNU","PSG",82,1049,1194
"21979",1987,"SJC","LGB",72,778,1130
"21980",1987,"EWR","AUS",39,362,1322
"21981",2003,"PHX","CDC",1,0,NA
"21982",1991,"LAX","BOI",59,269,130
"21983",1989,"HNL","LAS",29,574,995
"21984",2001,"PBI","JFK",121,-89,-1605
"21985",2001,"DSM","BNA",1,-3,-13
"21986",2001,"CVG","EGE",2,22,-23
"21987",1988,"CCR","LAX",1267,2717,-3857
"21988",1988,"TPA","RSW",1071,12012,12263
"21989",1988,"STL","SLC",1704,13022,13652
"21990",1988,"OMA","STL",1682,6621,12123
"21991",1988,"ATL","JAX",6034,37097,38445
"21992",1988,"SAT","AUS",2173,12508,10740
"21993",1988,"BNA","ATL",5033,18732,24489
"21994",1988,"SAN","DTW",644,2586,4272
"21995",1988,"DTW","SDF",912,4864,5810
"21996",1988,"EAU","LSE",331,-5248,-5495
"21997",1988,"MIA","HOU",672,2041,3858
"21998",1988,"EWR","DAY",1213,10373,15624
"21999",1988,"BOS","DAY",728,7241,11754
"22000",1988,"PBI","BWI",352,2381,636
"22001",1988,"EWR","PWM",1779,22025,9004
"22002",1988,"ATL","HNL",306,3738,38
"22003",1988,"BZN","SLC",1061,3342,6489
"22004",1988,"SYR","ATL",1044,3327,3999
"22005",1988,"SNA","SEA",948,4739,4706
"22006",1988,"ICT","PIT",516,1254,5309
"22007",1988,"OME","OTZ",446,2216,2757
"22008",1988,"IAD","HOU",199,813,1773
"22009",1989,"ORD","RSW",361,4081,4191
"22010",1989,"DAL","HOU",9260,70793,51573
"22011",1989,"CRP","HOU",2429,16549,14211
"22012",1989,"LIT","HOU",350,937,662
"22013",1989,"MSN","GRR",6,-12,17
"22014",1989,"SEA","MEM",328,5460,4028
"22015",1989,"MGM","PFN",7,108,78
"22016",1989,"CMH","CLT",1046,6591,9395
"22017",1989,"ORF","JFK",350,7144,6972
"22018",1989,"ATL","OKC",714,4391,7276
"22019",1989,"PHX","COS",998,5545,7425
"22020",1989,"BNA","JAN",1014,5804,2365
"22021",1989,"BLI","SAN",0,NA,NA
"22022",1989,"ALB","PWM",326,2447,809
"22023",1989,"MYR","GSO",200,1792,1699
"22024",1989,"PSG","JNU",83,1368,1270
"22025",1990,"BUF","BDL",598,1659,1926
"22026",1990,"PHL","CLT",2559,27890,25453
"22027",1990,"TPA","FLL",2703,14401,12450
"22028",1990,"PHL","CVG",2277,16933,12811
"22029",1990,"MIA","CLT",1911,10874,16599
"22030",1990,"DAY","LAN",1052,6893,2702
"22031",1990,"BWI","MYR",596,2474,-357
"22032",1990,"MEM","HSV",1364,4060,-518
"22033",1990,"DTW","GRR",1959,10821,8244
"22034",1990,"MEM","MCO",1221,5665,5250
"22035",1990,"DTW","BDL",1641,8071,6029
"22036",1990,"SRQ","DTW",678,5305,5666
"22037",1990,"IAD","ATL",2830,16438,17808
"22038",1990,"TUS","PHX",6637,33470,45284
"22039",1990,"MSY","ATL",4326,30502,30941
"22040",1990,"ATL","AGS",2359,18377,20969
"22041",1990,"EWR","FLL",3009,27151,8128
"22042",1990,"SLC","FSD",236,-36,1293
"22043",1990,"ATL","AVP",344,1480,1713
"22044",1990,"PHX","SJC",1954,12757,9390
"22045",1990,"LGB","SJC",814,308,-2246
"22046",1990,"BZN","MSO",661,6862,4067
"22047",1990,"CRP","HRL",3,92,117
"22048",1990,"SDF","CLE",758,1413,1364
"22049",1990,"ORF","CLE",630,1727,7880
"22050",1990,"TUS","PSP",130,834,882
"22051",1990,"BHM","LIT",1,208,199
"22052",1991,"DTW","BWI",2658,4315,954
"22053",1991,"MCO","BWI",2277,17926,1394
"22054",1991,"LAX","DAY",873,6442,7070
"22055",1991,"CVG","PIT",2816,7468,7265
"22056",1991,"BWI","RDU",1111,1504,1430
"22057",1991,"PHL","SRQ",356,2353,4377
"22058",1991,"MSN","GRB",297,-198,-1217
"22059",1991,"STL","SJC",691,5962,3429
"22060",1991,"ONT","PSP",718,3170,5012
"22061",1991,"LAX","IAD",2407,10868,7244
"22062",1991,"ORD","BNA",3051,25620,20298
"22063",1991,"DEN","ONT",2253,13651,6856
"22064",1991,"ATL","SDF",2121,15524,14445
"22065",1991,"DFW","MCO",3055,23780,24050
"22066",1991,"DFW","ICT",2670,17615,14995
"22067",1991,"SLC","IDA",1085,5682,8078
"22068",1991,"BDL","DFW",1052,4520,4330
"22069",1991,"BNA","MCI",998,4523,1466
"22070",1991,"IAH","MCI",1021,6039,736
"22071",1991,"RDU","CAE",683,1942,1215
"22072",1992,"DTW","PIT",3805,13657,22474
"22073",1992,"FWA","PIT",995,3310,12450
"22074",1992,"DAY","DFW",717,2702,1952
"22075",1992,"GRB","MSP",1153,97,1086
"22076",1992,"ONT","DEN",2382,7858,11219
"22077",1992,"SAT","DEN",1378,2721,2770
"22078",1992,"ORD","FSD",1144,8584,6241
"22079",1992,"CVG","PBI",714,9885,5185
"22080",1992,"CVG","BDL",1060,5507,6006
"22081",1992,"PNS","MOB",706,2854,2826
"22082",1992,"CVG","SLC",1072,14908,11505
"22083",1992,"MOB","JAN",502,344,-143
"22084",1992,"CAE","RDU",626,987,-3814
"22085",1992,"OAK","PSP",183,502,1198
"22086",1992,"GUM","ROR",428,-979,1659
"22087",1992,"SJC","AUS",91,281,-246
"22088",1993,"DAY","PHL",963,5227,4388
"22089",1993,"CLT","LGA",3217,32146,19587
"22090",1993,"PIT","LEX",1352,7443,6223
"22091",1993,"LAX","TPA",711,3747,-2453
"22092",1993,"CLT","MOB",937,3829,1335
"22093",1993,"CLT","MLB",1041,8025,8311
"22094",1993,"MCO","FLL",2528,15083,21832
"22095",1993,"RNO","SEA",1694,10023,13865
"22096",1993,"TUL","STL",3048,10570,7055
"22097",1993,"MCI","STL",6442,35543,38833
"22098",1993,"DSM","ORD",3063,15121,14984
"22099",1993,"IAD","PVD",46,348,238
"22100",1993,"BOS","IAD",1897,18244,16774
"22101",1993,"IAH","MTJ",10,171,304
"22102",1993,"SWF","ATL",836,2680,4148
"22103",1993,"BHM","SDF",554,3045,2751
"22104",1993,"DFW","LGB",1005,8897,9611
"22105",1993,"HDN","DFW",108,928,1427
"22106",1993,"OTZ","OME",439,3008,3807
"22107",1993,"FLL","IND",17,5,-137
"22108",1993,"JFK","MCI",196,3405,3157
"22109",1994,"ACY","PIT",605,1786,687
"22110",1994,"MCO","MCI",286,1962,151
"22111",1994,"ELP","LAX",2113,13065,10860
"22112",1994,"DTW","DEN",2161,20058,14005
"22113",1994,"DTW","GSP",1038,2621,892
"22114",1994,"CVG","MSP",2092,6876,5367
"22115",1994,"ATL","GNV",1412,7752,7679
"22116",1994,"MSY","BNA",1031,3414,644
"22117",1994,"DFW","MKE",224,2649,3565
"22118",1994,"IAH","SDF",1049,7029,7928
"22119",1994,"ANC","DEN",90,765,-351
"22120",1994,"EWR","MKE",222,1118,980
"22121",1995,"TPA","PHL",1797,13093,4914
"22122",1995,"PIT","SAN",1179,13224,9958
"22123",1995,"PHL","STL",1954,14043,13847
"22124",1995,"PIT","STL",3293,26518,28962
"22125",1995,"STT","STX",345,3266,3143
"22126",1995,"MSY","MIA",1083,5003,7038
"22127",1995,"PIA","MLI",72,827,412
"22128",1995,"DAL","MSY",1452,10015,6756
"22129",1995,"MIA","MSY",1251,8488,9993
"22130",1995,"SAN","PDX",1283,6201,10674
"22131",1995,"ATL","FLL",2978,57076,57424
"22132",1995,"IAH","HDN",108,932,99
"22133",1995,"MDT","ATL",714,4346,5049
"22134",1995,"RDU","BNA",351,1043,-133
"22135",1995,"SLC","CVG",1917,24163,17008
"22136",1995,"MDW","IAH",584,2151,1375
"22137",1996,"CVG","RIC",1032,7343,11859
"22138",1996,"SMF","SNA",2408,10938,16213
"22139",1996,"MCO","MIA",2167,18571,19399
"22140",1996,"LAS","MKE",360,5975,7371
"22141",1996,"DEN","OAK",1768,16705,16352
"22142",1996,"DCA","DTW",3003,13385,7436
"22143",1996,"EWR","HDN",16,581,739
"22144",1996,"RSW","IAH",377,13,-975
"22145",1996,"PNS","JAX",208,-68,-60
"22146",1996,"DFW","LAX",7274,111266,128596
"22147",1996,"DEN","ABQ",2926,29458,29056
"22148",1996,"DTW","ALB",1352,13969,12580
"22149",1996,"SFO","BOI",1454,22859,21525
"22150",1996,"FWA","CVG",363,547,1966
"22151",1996,"SAT","DAL",5150,40388,30950
"22152",1996,"CLE","RDU",117,995,1499
"22153",1997,"DEN","SAN",2598,23773,20605
"22154",1997,"PSP","SEA",319,1447,2044
"22155",1997,"PHX","SFO",6752,85786,68175
"22156",1997,"MSP","SJC",890,11234,6679
"22157",1997,"IAH","STL",1065,9793,9084
"22158",1997,"DTW","MKE",2497,37455,31054
"22159",1997,"MSP","MSY",585,4931,2851
"22160",1997,"BOI","ORD",454,1043,215
"22161",1997,"DEN","PDX",2517,25716,21846
"22162",1997,"SAN","PDX",1292,7738,9126
"22163",1997,"DFW","DTW",4109,37098,28172
"22164",1997,"SAT","ELP",1432,15541,13231
"22165",1997,"JAX","FLL",1741,10309,12427
"22166",1997,"PDX","GEG",2861,19882,19435
"22167",1997,"PHL","GSP",481,5979,6497
"22168",1997,"BHM","IAH",1011,3499,4245
"22169",1997,"MIA","JFK",3442,43918,29295
"22170",1997,"CLE","BWI",4298,32697,27319
"22171",1997,"CLT","CLE",1623,9105,10556
"22172",1997,"CAE","CLT",2005,6565,6481
"22173",1997,"JFK","IAH",210,1859,635
"22174",1997,"HNL","GUM",0,NA,NA
"22175",1998,"PDX","SAN",1384,10503,14949
"22176",1998,"FLL","SJU",355,1253,677
"22177",1998,"SDF","STL",3760,37290,36649
"22178",1998,"CLT","MCI",1450,9502,4595
"22179",1998,"DEN","MCO",1511,10426,8257
"22180",1998,"AUS","MIA",361,221,467
"22181",1998,"STL","MIA",1379,14537,10824
"22182",1998,"BWI","ORF",3,-8,-28
"22183",1998,"ORD","PBI",888,5998,2518
"22184",1998,"IAD","PDX",356,5222,6255
"22185",1998,"JFK","PDX",361,712,-1261
"22186",1998,"DSM","DTW",128,848,1079
"22187",1998,"PIT","GRR",1303,8251,4492
"22188",1998,"MGM","ATL",1484,7238,9788
"22189",1998,"SEA","ATL",1387,8695,6386
"22190",1998,"STT","ATL",542,1816,2725
"22191",1998,"CVG","BOS",1794,12568,15152
"22192",1998,"PHL","DCA",652,7544,6303
"22193",1998,"BDL","DEN",363,2212,1839
"22194",1998,"DTW","DEN",2089,26249,20804
"22195",1999,"IND","PHX",715,14144,13837
"22196",1999,"HOU","SAT",4348,45330,36746
"22197",1999,"JFK","SLC",723,5070,5263
"22198",1999,"ABQ","TPA",363,3971,1028
"22199",1999,"SAT","MEM",1092,-60,-2192
"22200",1999,"JAX","DFW",2153,10750,7155
"22201",1999,"LGA","GSP",275,3585,3114
"22202",1999,"LIT","HOU",363,3430,2477
"22203",1999,"STL","JAX",1077,10686,6551
"22204",1999,"MAF","LAS",365,1099,-375
"22205",1999,"MSY","LAX",566,6613,4682
"22206",1999,"IAH","ATL",5466,59404,53995
"22207",1999,"MSP","BNA",1207,6592,1737
"22208",1999,"DCA","CVG",1772,6602,2583
"22209",1999,"ATL","DAB",1978,18922,19145
"22210",2000,"BOS","RDU",294,3508,2368
"22211",2000,"PHX","RNO",2544,39128,37038
"22212",2000,"PHX","SFO",6561,176773,167793
"22213",2000,"DEN","LGA",2434,53851,59908
"22214",2000,"ATL","MDT",691,8251,9045
"22215",2000,"DCA","ORD",8080,91019,114285
"22216",2000,"DTW","ORD",7700,105354,121464
"22217",2000,"ANC","OTZ",609,12215,10361
"22218",2000,"STL","PBI",361,4709,3722
"22219",2000,"MIA","PHL",2580,30776,36558
"22220",2000,"SAN","PHL",741,2472,2655
"22221",2000,"ORD","HPN",3109,47677,53808
"22222",2000,"ATL","IAD",5411,56887,49343
"22223",2000,"YAK","JNU",355,3883,3815
"22224",2000,"MSY","LAX",782,6483,3488
"22225",2000,"DAY","ATL",2138,14547,6193
"22226",2000,"SAV","ATL",3178,28067,23789
"22227",2000,"ORD","BHM",306,4650,4984
"22228",2000,"JAX","CLT",2149,15397,17679
"22229",2000,"MHT","DCA",644,2439,1338
"22230",2001,"DTW","CLT",2607,12657,3581
"22231",2001,"CMH","LGA",1667,20328,10760
"22232",2001,"RIC","LGA",962,14770,13167
"22233",2001,"PHL","FLL",2389,29840,22244
"22234",2001,"MCO","BDL",2660,16508,4810
"22235",2001,"SMF","LAX",4613,52761,41114
"22236",2001,"PHX","RNO",2751,28472,20357
"22237",2001,"DTW","BDL",1542,11713,7850
"22238",2001,"MSP","SJC",971,6792,3257
"22239",2001,"MSP","TUS",364,1898,-171
"22240",2001,"ROC","IAD",294,2269,1924
"22241",2001,"JAX","MIA",1888,12442,12674
"22242",2001,"ANC","BET",1107,10757,10896
"22243",2001,"IAH","ELP",1267,2087,5211
"22244",2001,"MDW","ATL",340,2543,5306
"22245",2002,"CLT","ORD",5061,28490,25586
"22246",2002,"BNA","JAX",1087,10887,9165
"22247",2002,"AUS","SAN",364,773,-3244
"22248",2002,"SEA","MSP",2607,5672,-24
"22249",2002,"PVD","DTW",1511,1874,-2988
"22250",2002,"OMA","DEN",1796,-281,-708
"22251",2002,"CVG","SAN",725,4085,4573
"22252",2002,"PWM","ORD",706,6141,4930
"22253",2002,"SJU","BWI",471,1989,1618
"22254",2002,"STL","SJC",727,1701,633
"22255",2003,"STL","ORD",6377,51968,58232
"22256",2003,"ORD","DEN",7499,50499,30753
"22257",2003,"ORD","DSM",3999,38313,38576
"22258",2003,"BNA","MHT",721,4738,-2700
"22259",2003,"RIC","BOS",805,2235,2505
"22260",2003,"DTW","PDX",355,3937,4070
"22261",2003,"SGU","LAX",722,2683,-255
"22262",2003,"AMA","IAH",1230,4493,7396
"22263",2003,"EWR","GSO",1354,6959,9719
"22264",2003,"EWR","STL",2753,9254,15036
"22265",2003,"IAH","CVG",1188,1991,3796
"22266",2003,"LAX","ATL",4407,23104,983
"22267",2003,"ATL","PWM",720,3416,2510
"22268",2003,"DFW","JAX",2060,10276,8293
"22269",2003,"ORD","TUL",2595,30183,23645
"22270",2003,"MSY","EWR",1136,11825,9922
"22271",2003,"IAD","JAX",1442,17492,12380
"22272",2003,"SUX","OMA",1,420,318
"22273",2003,"MAF","AMA",1,0,0
"22274",2003,"DEN","BFF",1,0,NA
"22275",2003,"FAY","CAE",1,0,-27
"22276",2003,"VCT","ILE",2,160,146
"22277",2003,"SBA","SMX",1,0,NA
"22278",2004,"ORD","PBI",792,15211,11192
"22279",2004,"PVD","ORD",3118,29323,22908
"22280",2004,"PIT","BDL",1176,2751,-1485
"22281",2004,"ABQ","MCI",1047,12977,8267
"22282",2004,"MDW","PHX",2418,24864,6831
"22283",2004,"SJC","RNO",2030,17784,11278
"22284",2004,"DTW","LAX",1770,18593,21491
"22285",2004,"DCA","ATL",7212,56640,56403
"22286",2004,"PHL","CVG",2486,20197,22688
"22287",2004,"ATL","CLE",3916,40571,44567
"22288",2004,"CVG","ALB",1053,6487,7472
"22289",2004,"PWM","LGA",1689,7729,7468
"22290",2004,"ATL","LEX",2672,32947,25238
"22291",2004,"HPN","ATL",980,13255,16197
"22292",2004,"SFO","MFR",2445,23647,11139
"22293",2004,"TUS","SFO",8,63,154
"22294",2004,"IAD","LAS",1274,8161,469
"22295",2004,"DFW","IND",1974,13670,9069
"22296",2004,"DFW","TUL",4425,51979,45279
"22297",2004,"SAN","SEA",2780,19814,16614
"22298",2004,"SAN","EWR",1036,2498,3533
"22299",2004,"ABE","IAD",601,689,-3176
"22300",2004,"GEG","SKA",1,8,NA
"22301",2004,"GJT","COS",1,-1,NA
"22302",2005,"GEG","ORD",362,1778,868
"22303",2005,"EWR","PIT",2573,43329,45269
"22304",2005,"ALB","PHL",936,3715,1018
"22305",2005,"OKC","MCI",1356,11360,7803
"22306",2005,"SEA","BOI",1970,25733,22194
"22307",2005,"CDC","SGU",1,190,168
"22308",2005,"ORD","BIS",1,37,NA
"22309",2005,"IAH","CRP",3280,13460,9868
"22310",2005,"STT","ATL",504,117,1464
"22311",2005,"EWR","SJU",2323,17843,14363
"22312",2005,"KTN","SEA",1247,16353,13699
"22313",2005,"JFK","SDF",547,4469,2347
"22314",2005,"MQT","ORD",139,700,929
"22315",2006,"LAX","PHL",3208,34338,12572
"22316",2006,"ALB","CLT",649,5141,4109
"22317",2006,"BWI","SAT",729,5265,-3881
"22318",2006,"MDW","RDU",1367,17623,7318
"22319",2006,"MHT","BWI",3837,36857,36900
"22320",2006,"TPA","STL",1413,10488,4529
"22321",2006,"LGB","PHX",1738,-1516,-6866
"22322",2006,"CVG","BHM",1203,6319,6351
"22323",2006,"RDU","BOS",3664,38358,38166
"22324",2006,"BNA","JFK",978,11625,12927
"22325",2006,"TPA","DAY",58,559,454
"22326",2006,"ILM","CVG",48,-96,-429
"22327",2006,"DEN","OKC",1901,22350,20469
"22328",2006,"ABE","CLE",1069,-6030,-6204
"22329",2006,"EWR","SAV",1007,22450,23901
"22330",2006,"PIT","IND",1,-1,-2
"22331",2006,"BOS","MCO",3014,18350,-3307
"22332",2006,"LYH","ATL",1012,8870,7182
"22333",2006,"DFW","MOB",1073,12626,10943
"22334",2006,"GPT","DFW",707,8476,9300
"22335",2006,"RDU","MSP",723,3160,2800
"22336",2006,"MSY","LGA",640,14069,15657
"22337",2006,"SLC","LBF",1,-4,NA
"22338",2006,"CLE","DAB",18,-110,-241
"22339",2006,"DEN","GRR",54,352,4
"22340",2006,"ABE","AZO",1,241,NA
"22341",2006,"SWF","JFK",1,15,19
"22342",2007,"DEN","PHX",9140,105064,88367
"22343",2007,"HOU","AUS",2605,27169,22405
"22344",2007,"MSY","PHX",365,4830,-435
"22345",2007,"SJC","ONT",3028,28681,15637
"22346",2007,"IAH","CMH",932,10985,3359
